,정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,legal_dong
107235,ICB166000798,부평역사박물관,37.511786,126.737274,2023-10-16,40798.0,23,인천광역시,인천,삼산동
107236,ICB166000799,희망천입구,37.482312,126.713795,2023-10-16,40799.0,23,인천광역시,인천,부평동
107237,ICB166000800,동암북부역광장,37.471273,126.701754,2023-10-16,40800.0,23,인천광역시,인천,십정동
107238,ICB166000801,삼산주공7단지,37.508724,126.734085,2023-10-16,40801.0,23,인천광역시,인천,삼산동
107239,ICB166000802,삼산월드체육관(삼산주공6단지),37.508549,126.73784,2023-10-16,40802.0,23,인천광역시,인천,삼산동
107240,ICB166000803,주공뜨란채아파트,37.479804,126.70345,2023-10-16,40803.0,23,인천광역시,인천,십정동
107241,ICB166000804,부평역화성파크드림아파트,37.485684,126.727994,2023-10-16,40804.0,23,인천광역시,인천,부평동
107242,ICB166000805,부평역화성파크드림아파트,37.485599,126.72714,2023-10-16,40805.0,23,인천광역시,인천,부평동
107243,ICB166000806,한신삼부아파트,37.500574,126.740783,2023-10-16,40806.0,23,인천광역시,인천,부개동
107244,ICB166000808,청천동,37.515853,126.704352,2023-10-16,40808.0,23,인천광역시,인천,청천동
107245,ICB166000809,청천농장입구,37.522422,126.691228,2023-10-16,40809.0,23,인천광역시,인천,청천동
107246,ICB166000810,태화아파트,37.522818,126.728142,2023-10-16,40810.0,23,인천광역시,인천,갈산동
107247,ICB166000811,청천푸르지오아파트,37.51487,126.709673,2023-10-16,40811.0,23,인천광역시,인천,청천동
107248,ICB166000812,청천푸르지오아파트,37.514911,126.709878,2023-10-16,40812.0,23,인천광역시,인천,청천동
107249,ICB166000813,갈산주공1단지105동,37.514424,126.731836,2023-10-16,40813.0,23,인천광역시,인천,갈산동
107250,ICB166000814,굴포천역(롯데마트),37.508101,126.731429,2023-10-16,40814.0,23,인천광역시,인천,갈산동
107251,ICB166000815,굴포천역(롯데마트),37.507988,126.731232,2023-10-16,40815.0,23,인천광역시,인천,갈산동
107252,ICB166000816,한국아파트,37.510693,126.73146,2023-10-16,40816.0,23,인천광역시,인천,갈산동
107253,ICB166000817,광명아파트,37.518661,126.70832,2023-10-16,40817.0,23,인천광역시,인천,청천동
107254,ICB166000818,아울렛(CGV부평),37.520962,126.703883,2023-10-16,40818.0,23,인천광역시,인천,청천동
107255,ICB166000819,인천예림학교(인천성모병원),37.486165,126.729055,2023-10-16,40819.0,23,인천광역시,인천,부평동
107256,ICB166000820,인천예림학교(인천성모병원),37.486124,126.729414,2023-10-16,40820.0,23,인천광역시,인천,부평동
107257,ICB166000821,원적산터널,37.509086,126.700233,2023-10-16,40821.0,23,인천광역시,인천,산곡동
107345,ICB162000036,서림초등학교,37.475659,126.648268,2023-10-16,36036.0,23,인천광역시,인천,송림동
107346,ICB162000037,솔빛마을,37.478838,126.635812,2023-10-16,36037.0,23,인천광역시,인천,송현동
107347,ICB162000040,영풍아파트,37.482315,126.62736,2023-10-16,36040.0,23,인천광역시,인천,화수동
107348,ICB162000041,현대동부시장,37.477203,126.644777,2023-10-16,36041.0,23,인천광역시,인천,송림동
107349,ICB162000042,현대시장,37.476616,126.647364,2023-10-16,36042.0,23,인천광역시,인천,송림동
107350,ICB162000043,현대시장,37.477419,126.64507,2023-10-16,36043.0,23,인천광역시,인천,송림동
107351,ICB162000045,솔빛주공2단지,37.480275,126.636236,2023-10-16,36045.0,23,인천광역시,인천,송현동
107352,ICB162000046,만석동행정복지센터,37.483426,126.625428,2023-10-16,36046.0,23,인천광역시,인천,만석동
107353,ICB162000047,서림초등학교,37.476612,126.648559,2023-10-16,36047.0,23,인천광역시,인천,송림동
107354,ICB162000049,솔빛마을주공아파트,37.480178,126.637663,2023-10-16,36049.0,23,인천광역시,인천,송현동
107355,ICB162000050,솔빛마을주공아파트,37.48034,126.637396,2023-10-16,36050.0,23,인천광역시,인천,송현동
107356,ICB162000051,동부아파트,37.481294,126.635019,2023-10-16,36051.0,23,인천광역시,인천,송현동
107357,ICB162000052,동부아파트,37.481342,126.635167,2023-10-16,36052.0,23,인천광역시,인천,송현동
107358,ICB162000053,새마을금고,37.484186,126.625862,2023-10-16,36053.0,23,인천광역시,인천,만석동
107359,ICB162000056,만석초등학교,37.484186,126.627067,2023-10-16,36056.0,23,인천광역시,인천,만석동
107360,ICB162000057,만석주공,37.4858,126.622482,2023-10-16,36057.0,23,인천광역시,인천,만석동
107361,ICB162000058,인천재능대학교서문,37.477388,126.650401,2023-10-16,36058.0,23,인천광역시,인천,송림동
107362,ICB162000064,화도진중학교,37.483902,126.631851,2023-10-16,36064.0,23,인천광역시,인천,화수동
107363,ICB162000065,송현아파트,37.48129,126.641562,2023-10-16,36065.0,23,인천광역시,인천,송현동
107364,ICB162000066,화도진중학교,37.484397,126.631625,2023-10-16,36066.0,23,인천광역시,인천,화수동
107365,ICB162000067,송현아파트,37.481028,126.64263,2023-10-16,36067.0,23,인천광역시,인천,송현동
107366,ICB162000068,동국제강,37.481638,126.640351,2023-10-16,36068.0,23,인천광역시,인천,송현동
107367,ICB162000069,동국제강후문,37.483167,126.635379,2023-10-16,36069.0,23,인천광역시,인천,송현동
107368,ICB162000070,동국제강후문,37.483496,126.635825,2023-10-16,36070.0,23,인천광역시,인천,송현동
107369,ICB162000071,서흥초등학교,37.480446,126.645495,2023-10-16,36071.0,23,인천광역시,인천,송현동
107370,ICB162000072,화수사거리,37.485081,126.630473,2023-10-16,36072.0,23,인천광역시,인천,화수동
107371,ICB162000073,송현주공아파트,37.480986,126.644154,2023-10-16,36073.0,23,인천광역시,인천,송림동
107372,ICB162000074,동국제강,37.482176,126.64038,2023-10-16,36074.0,23,인천광역시,인천,송현동
107373,ICB162000076,만석부두,37.487654,126.622342,2023-10-16,36076.0,23,인천광역시,인천,만석동
107374,ICB162000077,HD현대인프라코어후문,37.486969,126.623916,2023-10-16,36077.0,23,인천광역시,인천,만석동
107375,ICB162000078,HD현대인프라코어후문,37.487149,126.624745,2023-10-16,36078.0,23,인천광역시,인천,만석동
107376,ICB162000079,만석부두,37.487902,126.621952,2023-10-16,36079.0,23,인천광역시,인천,만석동
107377,ICB162000080,송현주공아파트,37.48111,126.644831,2023-10-16,36080.0,23,인천광역시,인천,송현동
107378,ICB162000081,HD현대인프라코어,37.485843,126.62936,2023-10-16,36081.0,23,인천광역시,인천,화수동
107379,ICB162000083,HD현대인프라코어,37.486128,126.629667,2023-10-16,36083.0,23,인천광역시,인천,화수동
107380,ICB162000086,현대제철,37.483093,126.641871,2023-10-16,36086.0,23,인천광역시,인천,송현동
107381,ICB162000088,미래빌라,37.482315,126.649023,2023-10-16,36088.0,23,인천광역시,인천,송림동
107382,ICB162000089,미래빌라,37.48232,126.649209,2023-10-16,36089.0,23,인천광역시,인천,송림동
107383,ICB162000090,송림주유소,37.482373,126.652732,2023-10-16,36090.0,23,인천광역시,인천,송림동
107384,ICB162000091,대박주유소,37.48266,126.651692,2023-10-16,36091.0,23,인천광역시,인천,송림동
107385,ICB162000092,공구상가,37.487521,126.646458,2023-10-16,36092.0,23,인천광역시,인천,송현동
107386,ICB162000093,인천의료원,37.478893,126.666765,2023-10-16,36093.0,23,인천광역시,인천,송림동
107387,ICB162000094,자동차매매단지,37.479973,126.664535,2023-10-16,36094.0,23,인천광역시,인천,송림동
107388,ICB162000095,산업단지사거리,37.482435,126.659891,2023-10-16,36095.0,23,인천광역시,인천,송림동
107389,ICB162000096,산업용품유통센타23동,37.483729,126.656417,2023-10-16,36096.0,23,인천광역시,인천,송림동
107390,ICB162000097,산업용품유통센타31동,37.484594,126.653877,2023-10-16,36097.0,23,인천광역시,인천,송림동
107391,ICB162000098,산업단지사거리,37.483108,126.659545,2023-10-16,36098.0,23,인천광역시,인천,송림동
107392,ICB162000099,산업용품유통센타39동,37.485798,126.651514,2023-10-16,36099.0,23,인천광역시,인천,송현동
107393,ICB162000100,이마트송림점,37.483637,126.659387,2023-10-16,36100.0,23,인천광역시,인천,송림동
107394,ICB162000101,산업용품유통센터C동,37.485625,126.656361,2023-10-16,36101.0,23,인천광역시,인천,송림동
107395,ICB162000104,화수사거리,37.485309,126.630421,2023-10-16,36104.0,23,인천광역시,인천,화수동
107396,ICB162000106,만석비치타운,37.485382,126.62317,2023-10-16,36106.0,23,인천광역시,인천,만석동
107397,ICB162000107,인천의료원,37.477678,126.671208,2023-10-16,36107.0,23,인천광역시,인천,송림동
107398,ICB162000108,인천의료원,37.47779,126.670929,2023-10-16,36108.0,23,인천광역시,인천,송림동
107399,ICB162000110,동구선거관리위원회,37.482904,126.62711,2023-10-16,36110.0,23,인천광역시,인천,만석동
107400,ICB162000114,풍림아이원,37.479935,126.647578,2023-10-16,36114.0,23,인천광역시,인천,송림동
107401,ICB162000115,풍림아이원,37.480165,126.64788,2023-10-16,36115.0,23,인천광역시,인천,송림동
107402,ICB162000116,서흥초등학교,37.480585,126.646638,2023-10-16,36116.0,23,인천광역시,인천,송림동
107403,ICB162000117,서흥초등학교,37.480374,126.64639,2023-10-16,36117.0,23,인천광역시,인천,송림동
107404,ICB162000118,현대시장,37.476385,126.645975,2023-10-16,36118.0,23,인천광역시,인천,송림동
107405,ICB162000119,인천재능대학교서문,37.477645,126.650253,2023-10-16,36119.0,23,인천광역시,인천,송림동
107406,ICB162000121,풍림아파트,37.481129,126.648227,2023-10-16,36121.0,23,인천광역시,인천,송림동
107407,ICB162000122,풍림아파트,37.481209,126.648052,2023-10-16,36122.0,23,인천광역시,인천,송림동
107408,ICB162000123,현대제철,37.485126,126.643434,2023-10-16,36123.0,23,인천광역시,인천,송현동
107409,ICB162000124,송림휴먼시아,37.478984,126.651195,2023-10-16,36124.0,23,인천광역시,인천,송림동
107410,ICB162000125,송림휴먼시아,37.478525,126.651365,2023-10-16,36125.0,23,인천광역시,인천,송림동
107411,ICB162000126,만석비치타운,37.483815,126.619322,2023-10-16,36126.0,23,인천광역시,인천,만석동
107412,ICB162000127,송림4동행정복지센터,37.477928,126.651255,2023-10-16,36127.0,23,인천광역시,인천,송림동
107413,ICB162000128,도원동행정복지센터,37.470129,126.639368,2023-10-16,36128.0,23,인천광역시,인천,창영동
107414,ICB162000129,기계철제단지,37.486569,126.646589,2023-10-16,36129.0,23,인천광역시,인천,송현동
107415,ICB162000130,송림체육관,37.48497,126.648334,2023-10-16,36130.0,23,인천광역시,인천,송림동
107416,ICB162000131,송림오거리,37.474872,126.64545,2023-10-16,36131.0,23,인천광역시,인천,송림동
107417,ICB162000132,송림오거리,37.474911,126.645707,2023-10-16,36132.0,23,인천광역시,인천,송림동
107418,ICB162000133,현대제철정문,37.48507,126.643992,2023-10-16,36133.0,23,인천광역시,인천,송현동
107419,ICB162000136,동인천역북광장,37.476152,126.632662,2023-10-16,36136.0,23,인천광역시,인천,송현동
107420,ICB162000137,동인천역북광장,37.476454,126.632373,2023-10-16,36137.0,23,인천광역시,인천,송현동
107421,ICB162000138,미륭아파트,37.482791,126.633153,2023-10-16,36138.0,23,인천광역시,인천,화수동
107422,ICB162000139,미륭아파트,37.483059,126.633158,2023-10-16,36139.0,23,인천광역시,인천,화수동
107423,ICB162000141,미림극장입구,37.474427,126.635666,2023-10-16,36141.0,23,인천광역시,인천,송림동
107424,ICB162000142,GS25편의점,37.480589,126.636082,2023-10-16,36142.0,23,인천광역시,인천,송현동
107425,ICB162000144,쌍용자동차인천정비사업소,37.487485,126.648971,2023-10-16,36144.0,23,인천광역시,인천,송현동
107426,ICB162000145,510번차고지,37.490277,126.650869,2023-10-16,36145.0,23,인천광역시,인천,송현동
107427,ICB162000146,산업용품유통센터1동,37.488959,126.653462,2023-10-16,36146.0,23,인천광역시,인천,가좌동
107428,ICB162000147,화수부두,37.487534,126.631267,2023-10-16,36147.0,23,인천광역시,인천,화수동
107429,ICB162000148,송림체육관,37.484942,126.648818,2023-10-16,36148.0,23,인천광역시,인천,송림동
107430,ICB162000149,기계철제단지,37.486343,126.646316,2023-10-16,36149.0,23,인천광역시,인천,송현동
107431,ICB162000151,백병원(송림패션몰),37.481703,126.646284,2023-10-16,36151.0,23,인천광역시,인천,송림동
107432,ICB162000152,송림체육관후문,37.483306,126.648108,2023-10-16,36152.0,23,인천광역시,인천,송림동
107433,ICB162000153,송림체육관후문,37.483461,126.647962,2023-10-16,36153.0,23,인천광역시,인천,송림동
107434,ICB162000154,송림동진로아파트,37.469762,126.648838,2023-10-16,36154.0,23,인천광역시,인천,송림동
107435,ICB162000155,송림동진로아파트,37.469854,126.648488,2023-10-16,36155.0,23,인천광역시,인천,송림동
107436,ICB162000156,산업용품유통센터,37.488374,126.652258,2023-10-16,36156.0,23,인천광역시,인천,송현동
107437,ICB165000043,LG물류센터,37.392313,126.713002,2023-10-16,39043.0,23,인천광역시,인천,고잔동
107438,ICB165000044,LG물류센터,37.392455,126.712796,2023-10-16,39044.0,23,인천광역시,인천,고잔동
107439,ICB165000049,대동특수철강,37.399924,126.69397,2023-10-16,39049.0,23,인천광역시,인천,고잔동
107440,ICB165000050,(주)대한특수금속,37.400029,126.69449,2023-10-16,39050.0,23,인천광역시,인천,고잔동
107441,ICB165000051,후지테크,37.396717,126.705878,2023-10-16,39051.0,23,인천광역시,인천,고잔동
107442,ICB165000052,후지테크,37.397064,126.705865,2023-10-16,39052.0,23,인천광역시,인천,고잔동
107443,ICB165000053,예림임업,37.394678,126.713436,2023-10-16,39053.0,23,인천광역시,인천,고잔동
107444,ICB165000054,예림임업,37.39509,126.713904,2023-10-16,39054.0,23,인천광역시,인천,고잔동
107445,ICB165000055,한국마쓰이,37.400075,126.699055,2023-10-16,39055.0,23,인천광역시,인천,고잔동
107446,ICB165000056,항진축산,37.398783,126.703249,2023-10-16,39056.0,23,인천광역시,인천,고잔동
107447,ICB165000057,한국마쓰이,37.400107,126.699554,2023-10-16,39057.0,23,인천광역시,인천,고잔동
107448,ICB165000058,항진축산,37.399065,126.703318,2023-10-16,39058.0,23,인천광역시,인천,고잔동
107449,ICB165000059,대일엠앤쿡,37.400968,126.697179,2023-10-16,39059.0,23,인천광역시,인천,고잔동
107450,ICB165000060,한국산업단지공단,37.40252,126.696303,2023-10-16,39060.0,23,인천광역시,인천,고잔동
107451,ICB165000061,한국가스공사,37.405469,126.687599,2023-10-16,39061.0,23,인천광역시,인천,고잔동
107452,ICB165000062,공단소방서,37.405112,126.689072,2023-10-16,39062.0,23,인천광역시,인천,고잔동
107453,ICB165000063,남동대교(스퀘어원),37.406743,126.684874,2023-10-16,39063.0,23,인천광역시,인천,동춘동
107454,ICB165000064,집단에너지,37.398212,126.716765,2023-10-16,39064.0,23,인천광역시,인천,고잔동
107455,ICB165000065,집단에너지시설,37.397638,126.716507,2023-10-16,39065.0,23,인천광역시,인천,고잔동
107456,ICB165000066,태평양산업,37.405547,126.690608,2023-10-16,39066.0,23,인천광역시,인천,고잔동
107457,ICB165000067,한국산업단지공단,37.404542,126.697333,2023-10-16,39067.0,23,인천광역시,인천,고잔동
107458,ICB165000071,인천인력개발원,37.407332,126.691915,2023-10-16,39071.0,23,인천광역시,인천,고잔동
